UsedCard,Sex,Age,Edu,Income,Emp,Sex_Emp
1,0,37,3,5,1,0
1,1,38,3,1,1,1
1,0,44,3,5,1,0
1,1,40,2,3,1,1
0,1,47,2,5,1,1
1,0,57,2,3,1,0
1,0,47,3,4,1,0
1,0,71,2,2,0,0
1,0,50,3,5,1,0
1,1,69,2,2,0,0
1,0,47,2,1,1,0
1,1,41,3,5,1,1
1,0,39,3,5,0,0
1,1,72,3,4,0,0
1,0,35,2,5,1,0
1,0,58,2,3,1,0
1,0,62,3,5,1,0
1,0,33,2,4,1,0
1,1,31,3,5,1,1
1,0,25,2,5,0,0
1,0,18,1,5,1,0
1,0,39,3,4,0,0
0,1,59,3,1,1,1
0,1,66,3,3,0,0
1,1,18,2,5,1,1
1,1,31,2,1,1,1
0,0,64,1,2,0,0
0,0,58,3,5,1,0
1,1,29,2,4,1,1
1,1,26,2,5,1,1
1,0,50,3,5,1,0
1,1,31,3,5,1,1
0,1,20,2,2,1,1
0,1,50,2,3,1,1
1,1,28,3,5,1,1
1,1,49,2,2,1,1
1,0,38,3,3,1,0
0,0,28,3,5,1,0
1,1,69,3,4,0,0
1,0,59,3,4,1,0
1,1,35,2,5,1,1
1,1,66,2,2,0,0
1,1,45,2,1,1,1
0,1,68,2,5,0,0
1,1,64,3,5,0,0
1,1,64,2,5,1,1
0,1,65,2,5,0,0
0,0,70,2,2,0,0
1,0,56,3,5,1,0
1,0,65,2,3,0,0
0,0,52,3,2,1,0
1,1,40,3,1,1,1
1,1,50,2,1,1,1
1,0,64,2,3,0,0
1,1,69,3,4,0,0
1,0,72,2,2,0,0
1,1,38,2,5,1,1
0,1,44,3,4,1,1
1,1,40,3,4,1,1
1,0,36,3,4,1,0
0,1,58,3,5,1,1
0,0,43,2,3,1,0
1,1,41,2,3,1,1
1,1,49,2,4,1,1
1,0,31,2,2,0,0
1,1,29,2,4,1,1
1,0,66,2,1,0,0
1,0,60,2,1,1,0
1,1,60,3,5,1,1
1,1,51,2,5,1,1
1,0,48,2,2,1,0
1,0,43,2,5,1,0
1,0,40,2,4,1,0
1,0,54,2,1,1,0
1,1,56,3,3,1,1
1,1,64,3,3,1,1
1,0,47,3,5,1,0
1,0,65,3,5,0,0
1,1,61,3,5,1,1
1,0,54,2,3,1,0
0,0,47,2,5,1,0
1,1,67,2,4,1,1
1,0,72,2,2,0,0
1,0,63,2,5,1,0
1,1,66,3,3,1,1
1,1,47,3,5,1,1
1,1,43,3,1,1,1
1,1,48,3,4,1,1
1,1,44,2,5,1,1
0,1,24,3,5,1,1
1,0,62,3,3,0,0
0,1,30,2,2,1,1
1,0,52,2,3,1,0
1,1,65,2,3,0,0
1,1,38,3,5,1,1
1,0,60,2,4,1,0
1,0,43,3,2,1,0
1,1,63,3,5,1,1
1,0,58,3,5,1,0
1,0,48,2,5,1,0
1,0,32,2,4,1,0
1,0,71,3,5,0,0
0,1,46,3,5,1,1
1,1,42,3,4,1,1
1,0,39,2,1,1,0
1,0,45,2,4,1,0
1,0,36,3,3,0,0
1,1,57,2,2,1,1
1,0,34,3,2,1,0
1,1,63,3,5,1,1
0,1,56,3,3,1,1
1,0,40,3,1,1,0
1,1,32,2,1,1,1
1,0,51,2,3,1,0
0,1,59,2,2,1,1
1,1,54,3,1,1,1
0,1,57,2,4,1,1
1,1,58,2,2,1,1
1,0,33,2,1,0,0
1,1,35,2,2,1,1
1,0,38,2,1,0,0
1,1,61,3,5,1,1
1,0,24,3,4,1,0
1,0,35,2,5,1,0
0,1,30,1,2,1,1
1,0,23,2,5,0,0
1,1,28,2,4,1,1
0,1,23,1,1,1,1
0,1,33,2,5,1,1
0,1,36,2,5,1,1
1,1,41,3,4,1,1
0,1,23,2,5,1,1
1,1,24,2,3,1,1
0,1,20,2,2,1,1
0,0,30,2,5,0,0
1,1,25,3,5,0,0
1,1,29,2,5,1,1
1,1,34,3,5,1,1
1,0,24,1,1,1,0
1,0,24,2,4,1,0
1,1,31,1,4,1,1
1,1,34,2,3,1,1
1,1,30,3,5,1,1
1,1,45,3,5,1,1
1,1,35,2,5,1,1
1,1,29,3,5,1,1
0,0,40,1,5,0,0
1,0,25,2,5,1,0
0,0,28,2,3,1,0
1,1,43,2,5,1,1
0,1,40,2,2,1,1
0,1,30,1,5,0,0
1,1,62,1,2,1,1
1,0,27,1,5,1,0
1,1,63,3,5,1,1
1,1,37,2,5,1,1
0,1,46,2,5,1,1
1,0,17,2,2,1,0
0,1,48,2,3,1,1
1,0,68,3,4,0,0
1,0,48,3,3,1,0
0,0,68,3,3,0,0
1,1,26,2,1,0,0
1,0,62,2,3,0,0
1,1,37,2,3,1,1
1,0,50,2,5,1,0
1,0,46,3,4,1,0
1,0,17,2,1,1,0
0,1,46,2,5,1,1
1,1,55,2,4,1,1
1,0,50,2,3,1,0
1,0,51,2,5,1,0
0,1,35,2,5,1,1
1,1,54,3,3,1,1
1,0,28,3,5,1,0
0,0,55,2,2,1,0
1,0,49,2,4,1,0
1,0,53,3,4,1,0
1,1,31,3,3,1,1
1,1,32,2,5,1,1
1,1,57,2,5,1,1
1,0,31,2,4,1,0
1,1,70,3,5,1,1
1,1,67,2,5,1,1
1,1,56,2,3,1,1
1,1,27,3,2,1,1
0,0,53,2,5,1,0
1,1,52,3,3,1,1
0,0,43,2,5,1,0
1,1,57,3,5,1,1
1,1,42,3,4,1,1
1,0,59,2,4,0,0
1,0,23,2,2,0,0
1,0,57,3,4,1,0
1,1,62,2,5,1,1
1,1,48,2,2,1,1
1,0,62,2,2,0,0
0,1,55,3,3,1,1
0,0,68,3,2,0,0
0,1,72,2,5,0,0
1,0,48,2,5,0,0
1,1,48,3,5,1,1
1,1,48,2,2,1,1
1,0,65,2,4,1,0
0,1,36,3,5,1,1
1,1,68,2,1,0,0
1,0,39,3,4,1,0
1,1,67,2,4,0,0
1,1,53,2,4,1,1
0,0,39,3,4,1,0
0,0,49,3,1,1,0
1,0,52,3,1,1,0
1,1,42,2,4,1,1
1,1,50,3,4,1,1
1,0,41,3,4,1,0
1,1,50,3,4,1,1
1,0,71,2,2,0,0
0,1,69,2,4,0,0
1,1,57,2,5,1,1
0,1,69,3,5,0,0
1,1,58,3,5,1,1
0,1,54,2,4,1,1
1,0,51,2,4,1,0
1,1,37,2,3,1,1
1,1,23,3,1,1,1
1,1,22,2,4,1,1
1,0,48,3,4,1,0
1,1,47,3,4,1,1
0,0,40,2,1,1,0
1,1,23,2,3,1,1
0,0,60,3,4,1,0
1,0,38,3,3,1,0
1,0,18,2,4,0,0
1,1,62,2,5,1,1
1,0,26,3,1,1,0
1,0,55,3,5,1,0
0,1,19,2,5,1,1
0,0,42,3,2,1,0
1,1,35,2,3,1,1
1,1,43,2,3,1,1
1,1,48,2,3,1,1
1,1,47,2,5,1,1
1,1,21,2,4,1,1
0,0,36,2,2,1,0
0,1,25,2,1,1,1
1,1,52,2,4,1,1
1,0,65,2,4,1,0
1,1,44,3,4,1,1
1,1,27,3,4,1,1
0,0,30,3,1,1,0
0,0,46,3,4,1,0
1,0,31,3,1,0,0
1,1,36,3,5,1,1
0,1,17,2,1,0,0
1,1,68,3,5,1,1
1,1,47,3,5,1,1
1,0,54,3,1,1,0
0,1,30,2,3,0,0
1,0,20,2,4,1,0
1,0,54,2,4,1,0
1,0,37,2,5,1,0
0,1,35,3,2,1,1
1,0,54,2,5,1,0
0,1,54,2,4,1,1
1,1,48,3,3,1,1
1,1,28,2,4,1,1
1,0,23,2,2,1,0
1,1,17,2,2,0,0
1,0,23,2,3,1,0
1,0,62,2,5,1,0
1,0,72,3,5,0,0
1,1,29,2,4,1,1
1,0,44,2,1,1,0
1,1,48,2,3,1,1
1,1,26,3,3,1,1
1,1,38,2,3,1,1
1,0,62,2,5,1,0
1,1,56,3,4,0,0
0,0,29,2,4,1,0
1,0,65,2,4,1,0
1,0,50,2,4,1,0
1,0,73,2,1,0,0
1,1,30,3,4,1,1
1,1,41,2,1,1,1
0,0,45,2,3,1,0
1,1,56,2,3,1,1
1,1,63,3,5,1,1
0,1,49,3,5,1,1
1,1,51,3,4,1,1
0,0,47,3,2,0,0
1,1,34,2,3,1,1
0,0,72,2,3,1,0
1,0,26,2,4,0,0
1,1,72,3,4,0,0
1,0,19,2,1,1,0
1,1,59,3,5,1,1
1,1,53,2,4,1,1
1,1,60,2,5,1,1
1,0,26,2,5,1,0
1,0,64,3,5,1,0
1,0,25,3,2,1,0
0,1,61,2,5,1,1
1,1,47,2,3,1,1
1,1,43,2,3,1,1
1,0,53,2,5,1,0
0,0,26,2,3,1,0
1,0,40,3,2,1,0
1,0,45,3,3,1,0
0,1,32,2,3,1,1
1,0,36,3,3,1,0
1,0,58,3,4,1,0
1,1,60,3,5,1,1
1,1,41,2,1,1,1
0,1,31,2,4,0,0
1,1,53,2,3,1,1
1,1,52,3,3,1,1
1,0,36,3,1,1,0
1,0,55,2,5,1,0
1,0,50,2,4,1,0
1,1,64,2,4,1,1
0,1,67,3,5,1,1
1,1,37,3,1,1,1
0,1,23,2,3,1,1
1,0,50,2,5,1,0
1,1,30,2,3,0,0
0,1,52,2,5,1,1
1,0,65,3,5,1,0
1,1,71,3,5,0,0
1,0,27,2,4,1,0
1,0,20,2,2,1,0
1,1,41,2,2,1,1
1,1,50,2,3,1,1
1,1,40,3,2,1,1
1,0,34,2,1,0,0
1,1,72,3,1,0,0
1,0,22,2,2,0,0
0,1,47,2,1,1,1
1,0,19,2,2,0,0
1,1,24,3,3,1,1
1,1,51,2,1,1,1
0,0,73,2,3,1,0
0,0,59,3,5,1,0
0,0,56,3,3,0,0
1,1,54,3,3,1,1
0,1,32,3,5,1,1
1,0,57,2,2,1,0
1,1,56,2,5,1,1
1,1,39,2,1,1,1
1,1,17,2,1,1,1
0,0,58,2,4,1,0
1,1,40,2,3,1,1
0,1,55,2,4,1,1
1,1,57,3,5,1,1
0,0,60,2,3,1,0
1,1,51,3,2,1,1
1,1,51,2,5,1,1
1,1,35,2,4,0,0
1,0,49,2,5,1,0
1,1,53,2,4,1,1
1,1,65,3,5,1,1
1,1,48,3,4,1,1
1,1,25,2,5,1,1
1,1,49,2,3,1,1
1,0,50,3,5,1,0
1,1,41,2,2,1,1
0,0,37,3,5,1,0
1,1,18,2,2,1,1
1,1,50,2,5,1,1
1,0,38,3,1,1,0
1,1,40,3,1,1,1
0,1,63,2,4,0,0
1,1,32,2,5,1,1
1,1,33,2,1,0,0
1,1,51,2,4,1,1
1,0,25,2,2,0,0
1,0,49,3,3,1,0
0,0,58,3,3,1,0
1,0,29,3,5,1,0
1,1,26,2,2,0,0
1,1,49,3,3,1,1
1,1,36,2,3,1,1
0,1,45,3,5,1,1
1,0,60,2,4,1,0
1,1,22,2,3,1,1
1,1,51,2,3,1,1
1,1,27,3,2,1,1
1,1,39,2,3,0,0
1,1,55,2,3,1,1
1,1,17,2,2,0,0
1,1,60,2,5,1,1
1,1,51,3,4,1,1
0,1,62,2,4,1,1
0,0,55,2,5,1,0
1,1,40,2,1,0,0
0,0,25,3,4,1,0
1,1,31,3,3,1,1
0,0,28,2,4,1,0
1,1,37,2,1,1,1
1,1,31,3,5,1,1
1,0,16,2,1,1,0
1,1,34,3,3,1,1
1,1,66,3,5,1,1
1,1,40,3,5,1,1
0,1,42,2,5,1,1
0,0,35,3,1,1,0
1,1,56,2,4,1,1
1,1,18,2,5,1,1
0,0,43,2,2,1,0
1,0,24,2,2,1,0
0,1,20,2,1,1,1
1,0,56,2,4,1,0
0,0,58,3,5,1,0
0,1,25,2,5,1,1
1,0,62,2,4,1,0
1,1,49,3,4,1,1
0,1,43,2,2,1,1
1,0,50,3,3,1,0
1,1,58,2,4,1,1
1,1,45,3,5,1,1
1,1,20,2,1,1,1
1,1,27,2,5,1,1
1,0,48,2,3,1,0
1,1,33,3,5,1,1
0,0,50,3,3,1,0
1,1,55,2,4,1,1
1,1,42,2,5,1,1
1,1,44,2,3,1,1
1,0,27,3,4,1,0
0,1,64,3,4,0,0
1,1,38,3,2,1,1
1,1,47,2,2,1,1
1,1,22,2,3,1,1
1,0,37,3,3,1,0
1,1,67,3,3,0,0
1,0,52,2,5,1,0
1,0,24,2,5,1,0
1,1,25,2,1,1,1
1,1,28,3,5,1,1
0,1,52,2,5,1,1
1,1,54,3,1,1,1
0,0,49,2,5,0,0
0,0,65,2,4,0,0
1,0,54,2,2,1,0
0,0,53,2,2,1,0
1,0,71,3,4,0,0
1,1,62,2,2,0,0
1,1,38,3,4,1,1
1,1,37,2,5,1,1
1,0,54,3,5,1,0
1,0,73,3,4,1,0
1,1,54,3,4,1,1
1,1,34,3,5,1,1
1,1,42,2,4,1,1
1,1,53,2,3,1,1
1,0,26,2,1,0,0
1,0,44,2,4,1,0
1,0,55,3,5,1,0
1,1,61,3,4,0,0
1,1,52,2,1,1,1
1,0,36,3,1,1,0
0,0,53,2,2,0,0
1,1,26,2,1,1,1
1,1,54,2,3,1,1
0,0,38,2,1,1,0
1,0,36,3,2,1,0
1,1,32,3,5,1,1
0,1,55,2,1,1,1
1,0,52,2,5,1,0
0,0,71,2,5,0,0
1,0,46,3,1,1,0
1,1,65,2,5,1,1
1,1,53,2,1,0,0
1,1,22,2,1,1,1
1,1,20,2,4,1,1
1,1,23,2,3,1,1
1,1,40,3,5,1,1
1,1,53,2,3,1,1
1,0,48,3,1,1,0
1,1,52,2,4,1,1
1,0,55,3,1,1,0
1,1,68,3,5,0,0
1,0,54,2,5,1,0
1,1,37,2,3,1,1
1,1,57,2,4,1,1
1,0,72,2,4,1,0
0,0,54,2,5,1,0
1,0,54,2,1,1,0
1,1,56,3,3,1,1
1,0,58,2,3,1,0
1,1,45,2,4,1,1
1,0,42,3,3,1,0
1,1,59,2,3,1,1
1,1,59,2,1,1,1
0,1,54,2,5,0,0
1,1,45,2,5,1,1
1,0,43,2,4,1,0
1,1,52,2,2,1,1
1,0,39,2,2,1,0
1,1,35,2,3,1,1
1,1,17,2,2,1,1
1,0,22,2,2,1,0
1,1,41,2,2,1,1
1,1,55,2,2,1,1
0,0,49,2,3,1,0
1,0,22,2,3,1,0
0,1,53,2,3,0,0
1,0,32,2,1,1,0
1,1,71,3,4,1,1
0,0,40,2,5,1,0
1,0,46,2,2,1,0
1,1,24,3,5,1,1
1,0,40,2,3,1,0
1,0,56,2,5,1,0
1,1,22,2,1,1,1
1,0,37,2,4,0,0
1,1,50,2,3,1,1
1,0,50,2,3,1,0
1,1,21,2,1,0,0
0,0,52,3,4,1,0
0,1,34,3,3,1,1
1,0,48,2,3,1,0
1,0,66,2,1,0,0
1,1,57,2,3,1,1
1,0,67,2,4,0,0
1,0,70,3,1,0,0
1,0,42,3,1,1,0
1,1,35,2,2,1,1
1,1,25,3,2,1,1
1,0,50,3,3,1,0
0,1,33,2,5,1,1
1,0,32,3,1,1,0
1,1,17,2,3,1,1
1,0,30,3,1,0,0
1,0,52,3,3,1,0
1,1,33,3,4,1,1
0,0,32,3,5,1,0
0,0,17,2,1,1,0
1,0,57,2,3,1,0
1,1,58,2,5,1,1
1,0,43,3,2,1,0
1,0,18,2,4,1,0
1,1,54,2,3,1,1
1,0,38,2,4,1,0
1,1,47,2,3,1,1
0,0,62,2,5,1,0
1,0,23,2,2,1,0
1,0,25,3,3,0,0
1,0,47,3,3,1,0
0,0,71,2,4,0,0
1,1,22,2,5,1,1
1,0,65,3,4,1,0
0,0,70,2,2,0,0
1,1,49,2,3,0,0
1,0,66,3,2,0,0
1,1,47,2,5,1,1
1,0,21,2,1,1,0
1,1,36,2,3,1,1
0,1,47,2,4,1,1
1,1,70,3,5,1,1
1,0,35,3,4,1,0
1,1,50,2,2,1,1
1,1,62,2,4,1,1
1,1,16,2,5,1,1
1,0,53,3,5,1,0
1,1,40,2,3,1,1
1,0,28,3,3,1,0
1,0,67,2,4,0,0
1,1,41,3,1,1,1
1,0,45,3,5,1,0
1,0,24,3,1,1,0
1,1,25,3,5,1,1
0,1,68,2,5,1,1
1,0,54,2,5,0,0
1,1,29,2,1,1,1
1,0,23,2,4,0,0
0,1,71,3,2,0,0
1,1,42,2,5,1,1
1,1,35,2,5,1,1
1,0,32,3,5,1,0
1,1,16,1,4,1,1
1,0,71,2,3,0,0
1,0,72,2,2,0,0
1,1,36,3,5,1,1
1,0,64,2,4,0,0
1,0,47,2,1,1,0
1,0,41,3,3,1,0
1,1,47,2,5,1,1
1,0,72,2,2,0,0
1,1,22,2,3,1,1
1,1,60,2,5,1,1
1,0,54,3,5,1,0
1,0,23,3,5,1,0
0,1,67,2,1,0,0
0,0,56,3,5,1,0
1,0,34,2,1,0,0
0,1,43,2,5,1,1
1,1,57,2,5,1,1
0,1,53,3,3,1,1
1,1,45,2,1,1,1
1,1,61,2,5,1,1
1,1,56,3,3,1,1
1,1,38,2,3,1,1
1,0,22,2,1,1,0
0,0,30,2,4,1,0
0,1,49,2,4,1,1
1,0,39,3,3,1,0
1,1,49,3,1,1,1
0,1,55,2,5,1,1
1,0,20,2,3,1,0
1,1,48,2,5,1,1
1,1,23,3,1,0,0
1,0,47,3,5,1,0
1,0,41,2,5,1,0
1,0,36,2,5,1,0
1,0,34,2,2,1,0
0,0,61,2,4,1,0
1,1,67,2,3,0,0
1,1,63,2,5,1,1
0,1,34,3,4,1,1
1,1,66,2,4,1,1
1,0,73,2,5,0,0
1,0,25,2,5,1,0
1,0,38,3,4,1,0
1,1,49,3,1,1,1
1,1,21,2,1,1,1
1,0,45,3,4,1,0
1,1,47,2,2,1,1
1,1,49,2,4,1,1
1,0,62,2,5,0,0
0,0,72,3,4,0,0
1,1,58,3,1,1,1
1,1,50,2,4,1,1
1,1,26,2,3,0,0
1,1,61,2,5,1,1
1,1,32,3,5,1,1
0,0,26,3,1,1,0
1,1,37,2,2,1,1
1,0,57,3,1,1,0
1,1,57,3,5,1,1
0,1,30,3,2,1,1
1,0,22,2,2,1,0
1,0,56,3,5,1,0
1,0,55,2,3,1,0
1,0,23,2,2,0,0
1,1,72,2,4,0,0
1,1,54,2,4,1,1
1,0,25,3,1,1,0
1,1,22,2,1,0,0
1,0,55,3,5,1,0
1,0,22,2,4,1,0
1,1,56,2,4,1,1
0,0,53,3,5,1,0
0,0,51,3,4,1,0
1,0,45,2,5,1,0
1,1,55,2,5,1,1
1,1,38,3,5,1,1
1,1,47,2,1,1,1
0,1,34,2,5,1,1
1,0,34,3,1,1,0
0,0,48,3,3,1,0
1,1,53,3,5,1,1
1,0,40,3,5,1,0
0,0,60,2,4,0,0
1,1,54,2,5,1,1
1,0,36,3,5,1,0
1,0,56,2,5,1,0
1,0,19,2,2,1,0
1,0,37,2,2,1,0
1,0,41,2,2,1,0
1,1,18,2,5,1,1
1,1,35,3,3,1,1
1,0,42,2,2,1,0
1,0,42,2,1,1,0
0,0,69,2,3,0,0
0,1,26,2,2,1,1
1,1,50,2,4,1,1
1,1,26,3,1,1,1
0,0,62,2,4,1,0
1,0,59,2,4,1,0
1,0,52,3,2,1,0
1,0,53,2,5,1,0
1,1,43,3,5,1,1
0,0,64,3,5,1,0
1,1,34,2,1,1,1
1,0,58,3,5,1,0
0,0,66,2,1,0,0
0,1,40,3,3,1,1
0,1,43,2,3,1,1
1,1,56,3,5,1,1
0,1,19,2,3,1,1
1,1,64,3,3,0,0
1,0,36,3,4,1,0
0,0,56,2,5,1,0
0,0,18,2,1,1,0
1,0,26,2,2,1,0
1,1,68,3,3,0,0
1,0,21,2,1,1,0
0,1,53,2,2,1,1
0,0,31,2,1,0,0
1,1,26,3,5,1,1
1,1,50,3,5,1,1
1,0,67,2,3,1,0
0,1,64,2,1,1,1
0,0,50,2,3,1,0
1,1,43,3,2,1,1
1,1,54,3,5,1,1
1,1,32,3,1,1,1
0,1,41,2,4,1,1
0,0,27,2,3,1,0
0,1,64,2,4,1,1
0,0,31,3,5,1,0
0,0,41,3,4,1,0
1,0,31,2,5,1,0
0,0,34,2,2,0,0
0,0,55,3,5,1,0
1,0,63,2,4,1,0
0,0,25,3,2,1,0
1,1,28,3,1,1,1
1,1,68,2,3,1,1
1,1,21,2,3,1,1
1,1,55,3,5,1,1
1,0,31,3,5,1,0
1,1,61,3,5,1,1
1,0,61,3,5,1,0
1,1,39,3,4,1,1
1,1,17,2,1,0,0
0,1,50,2,4,1,1
1,1,48,2,3,1,1
1,1,42,3,4,1,1
0,1,41,2,5,1,1
1,1,47,2,3,1,1
1,1,24,2,3,1,1
1,0,49,3,4,1,0
1,0,54,3,5,1,0
1,0,48,3,4,1,0
0,1,62,2,5,1,1
1,0,49,2,3,1,0
1,0,33,3,5,1,0
0,1,74,2,3,0,0
1,1,34,3,4,1,1
1,1,66,3,5,1,1
0,1,70,2,5,0,0
1,0,68,2,2,0,0
0,0,27,2,2,1,0
1,0,61,2,5,1,0
1,1,44,2,3,1,1
1,0,25,2,5,0,0
0,1,50,1,5,1,1
1,1,63,2,2,0,0
1,0,30,3,4,1,0
1,0,32,2,5,1,0
0,1,60,1,2,1,1
0,1,21,2,5,1,1
1,0,41,2,5,1,0
1,0,32,2,5,1,0
1,1,35,2,5,1,1
0,1,65,1,4,1,1
1,0,48,1,5,1,0
0,0,32,2,4,1,0
1,0,40,3,5,1,0
1,0,41,2,3,0,0
1,0,23,2,1,1,0
1,0,36,3,1,1,0
0,1,37,2,3,1,1
1,0,39,2,3,1,0
0,1,26,2,5,1,1
1,1,32,3,5,1,1
1,1,60,1,4,1,1
1,0,60,2,5,1,0
1,0,39,2,4,1,0
1,0,37,2,1,1,0
1,0,23,2,3,1,0
1,0,60,1,5,0,0
1,1,42,3,5,0,0
1,0,58,2,5,1,0
0,1,55,1,4,1,1
1,0,32,3,5,1,0
1,0,34,3,5,1,0
1,1,38,2,3,1,1
1,0,44,3,5,1,0
1,0,20,2,2,1,0
1,0,41,3,4,1,0
1,0,50,2,5,0,0
1,0,24,2,5,0,0
1,0,32,3,5,1,0
1,0,28,2,5,1,0
1,1,32,2,5,1,1
0,0,38,2,1,1,0
1,0,65,1,1,1,0
0,1,59,2,5,0,0
1,0,30,2,4,1,0
0,1,27,2,2,1,1
0,0,22,3,3,1,0
1,1,29,3,5,1,1
0,1,44,1,4,1,1
1,0,56,3,5,1,0
0,0,42,2,4,1,0
1,0,41,3,4,1,0
1,1,59,3,4,1,1
1,1,45,3,5,1,1
1,0,20,2,3,1,0
0,0,41,3,5,1,0
1,0,35,3,4,1,0
1,1,39,3,5,1,1
1,1,25,3,1,1,1
1,0,23,2,3,1,0
1,0,29,3,5,1,0
0,1,63,1,2,1,1
1,0,53,2,3,1,0
1,0,23,1,1,1,0
1,0,37,3,5,1,0
1,0,29,3,4,1,0
0,1,71,1,5,1,1
1,0,64,2,4,1,0
1,0,25,3,4,1,0
1,1,27,3,5,1,1
1,0,26,3,5,1,0
1,0,52,3,5,1,0
1,0,36,2,4,1,0
1,1,52,2,4,1,1
1,0,35,2,4,1,0
1,1,50,2,5,1,1
0,0,37,3,4,1,0
0,0,51,2,2,1,0
1,1,67,2,5,1,1
1,0,31,3,3,1,0
1,1,27,2,3,1,1
1,0,49,2,2,0,0
0,1,32,2,5,1,1
1,0,37,3,1,0,0
1,1,29,2,4,1,1
1,1,62,1,3,1,1
0,1,34,2,4,1,1
1,1,28,2,5,1,1
1,1,54,1,3,1,1
0,0,33,2,2,1,0
1,0,49,3,4,1,0
1,1,53,2,5,1,1
0,1,68,2,4,0,0
1,0,60,1,5,1,0
1,0,37,3,4,1,0
0,1,24,2,3,1,1
0,0,26,2,5,0,0
1,0,25,2,2,1,0
0,0,45,2,4,1,0
1,0,55,1,5,0,0
1,0,50,2,4,1,0
0,1,30,3,5,1,1
0,1,58,1,5,1,1
1,0,55,3,5,1,0
1,1,47,3,5,1,1
0,1,35,1,3,1,1
1,1,47,3,4,1,1
1,1,34,3,5,0,0
1,1,21,2,5,1,1
1,0,46,3,3,1,0
0,1,42,1,1,1,1
1,0,33,2,3,1,0
0,0,46,2,2,1,0
1,1,59,1,2,0,0
0,1,37,3,1,0,0
1,0,22,2,3,1,0
1,0,44,3,5,1,0
1,0,43,2,5,1,0
0,0,27,3,4,1,0
0,1,34,3,5,1,1
0,1,59,2,4,1,1
0,0,53,1,2,1,0
0,0,22,2,5,1,0
1,0,40,3,5,1,0
1,1,30,2,3,1,1
1,1,32,3,5,1,1
1,1,30,3,4,1,1
0,1,62,2,4,1,1
1,1,53,3,5,1,1
0,1,30,2,5,1,1
0,1,32,3,1,1,1
1,0,35,1,5,1,0
1,1,23,3,5,1,1
0,1,32,1,3,1,1
1,0,23,2,2,1,0
1,1,38,1,5,0,0
0,0,21,1,1,0,0
0,0,39,1,2,1,0
1,0,36,3,5,1,0
1,1,45,2,4,1,1
1,0,29,2,4,1,0
0,1,50,2,3,1,1
0,1,37,1,4,1,1
1,1,60,2,5,1,1
0,1,34,3,3,1,1
1,0,40,3,5,1,0
1,1,46,1,3,1,1
1,1,60,3,4,1,1
1,1,56,2,5,1,1
1,1,20,2,5,1,1
0,1,49,2,4,0,0
1,0,40,3,5,1,0
1,1,43,1,3,1,1
1,0,29,3,5,1,0
1,0,42,2,3,0,0
0,0,39,1,2,1,0
0,0,25,1,1,0,0
1,0,39,3,5,1,0
1,1,39,3,5,1,1
0,1,18,2,5,1,1
1,0,23,2,1,1,0
1,1,46,2,5,1,1
1,0,45,3,5,1,0
1,0,26,3,5,1,0
1,1,34,2,4,1,1
1,1,64,2,5,0,0
1,1,70,1,2,1,1
1,1,35,2,3,1,1
1,1,53,3,4,1,1
1,1,41,2,5,1,1
0,0,30,2,5,1,0
0,1,27,3,4,1,1
0,0,29,3,4,1,0
1,1,19,2,5,1,1
1,0,42,1,4,1,0
1,1,47,3,2,1,1
1,1,31,3,5,1,1
0,0,27,2,3,1,0
1,1,44,3,1,1,1
1,0,47,2,3,1,0
1,1,37,2,5,1,1
1,0,45,3,5,1,0
1,0,52,2,4,1,0
1,1,24,3,5,1,1
1,0,29,2,4,1,0
0,0,32,1,4,1,0
1,1,23,2,2,1,1
0,1,49,3,4,1,1
1,0,44,2,5,1,0
1,0,27,3,5,1,0
1,0,25,3,5,1,0
1,1,33,2,1,1,1
0,1,48,3,4,1,1
1,1,57,3,5,1,1
1,1,41,2,4,1,1
1,1,31,3,5,1,1
0,0,33,2,2,1,0
1,1,35,3,1,1,1
1,1,47,2,4,1,1
1,1,26,2,5,1,1
0,1,43,2,4,1,1
1,1,40,3,5,1,1
1,1,27,2,2,1,1
1,1,57,3,5,1,1
1,1,27,3,3,1,1
0,1,42,2,5,1,1
1,0,21,2,1,0,0
1,0,24,2,2,1,0
1,1,62,3,5,1,1
1,1,21,2,2,1,1
0,0,35,3,5,1,0
0,1,25,2,5,1,1
1,0,46,3,4,1,0
1,1,34,2,4,1,1
1,1,48,2,5,0,0
1,0,27,3,5,1,0
1,1,52,3,5,1,1
1,1,30,1,1,1,1
1,1,28,3,5,1,1
1,0,34,3,5,1,0
1,0,39,3,5,1,0
1,1,25,2,2,1,1
1,1,28,3,5,1,1
1,0,23,2,4,1,0
1,1,69,1,5,1,1
0,0,47,1,2,0,0
1,1,56,3,2,1,1
1,1,20,2,5,0,0
1,1,52,3,5,1,1
0,1,29,3,4,1,1
1,1,24,3,4,1,1
0,0,42,1,2,1,0
0,0,36,2,3,1,0
0,1,27,2,4,1,1
0,0,26,3,5,1,0
1,1,40,3,5,1,1
1,1,52,1,2,1,1
1,1,72,3,5,0,0
1,0,52,3,4,1,0
1,0,60,2,4,1,0
1,0,74,3,5,1,0
1,1,43,3,5,1,1
1,1,30,2,5,1,1
1,1,42,2,4,1,1
1,0,74,3,5,1,0
0,0,25,3,3,1,0
1,1,58,3,5,1,1
1,1,26,3,5,1,1
0,0,25,3,3,1,0
1,0,65,2,5,0,0
1,1,35,2,2,1,1
